date,precipitation_mm,rain_mm,discharge_m3s,city,risk_label,rain_lag1,rain_lag3,discharge_lag1,discharge_lag3,rain_3day_avg,discharge_7day_avg,month,day_of_year,is_monsoon,city_encoded
2025-08-09,,,4.5335007,Abbottabad,GREEN,,,,,,,8,221,1,0
2025-08-10,,,4.675446,Abbottabad,GREEN,,,4.5335007,,,,8,222,1,0
2025-08-11,,,4.1760683,Abbottabad,GREEN,,,4.675446,,,,8,223,1,0
2025-08-12,,,3.666594,Abbottabad,GREEN,,,4.1760683,4.5335007,,,8,224,1,0
2025-08-13,,,4.7676644,Abbottabad,GREEN,,,3.666594,4.675446,,,8,225,1,0
2025-08-14,,,4.7809606,Abbottabad,GREEN,,,4.7676644,4.1760683,,,8,226,1,0
2025-08-15,,,7.165824,Abbottabad,GREEN,,,4.7809606,3.666594,,4.823722571428571,8,227,1,0
2025-08-16,,,5.9342585,Abbottabad,GREEN,,,7.165824,4.7676644,,5.023830828571429,8,228,1,0
2025-08-17,,,4.7543993,Abbottabad,GREEN,,,5.9342585,4.7809606,,5.035109871428571,8,229,1,0
2025-08-18,,,5.295062,Abbottabad,GREEN,,,4.7543993,7.165824,,5.194966114285714,8,230,1,0
2025-08-19,,,13.689264,Abbottabad,GREEN,,,5.295062,5.9342585,,6.626776114285714,8,231,1,0
2025-08-20,,,7.1096106,Abbottabad,GREEN,,,13.689264,4.7543993,,6.961339857142856,8,232,1,0
2025-08-21,,,5.08135,Abbottabad,GREEN,,,7.1096106,5.295062,,7.004252628571428,8,233,1,0
2025-08-22,,,4.7016425,Abbottabad,GREEN,,,5.08135,13.689264,,6.6522267,8,234,1,0
2025-08-23,,,4.1522865,Abbottabad,GREEN,,,4.7016425,7.1096106,,6.397659271428571,8,235,1,0
2025-08-24,,,5.591739,Abbottabad,GREEN,,,4.1522865,5.08135,,6.517279228571428,8,236,1,0
2025-08-25,,,8.660509,Abbottabad,GREEN,,,5.591739,4.7016425,,6.998057371428571,8,237,1,0
2025-08-26,,,7.2985086,Abbottabad,GREEN,,,8.660509,4.1522865,,6.085092314285714,8,238,1,0
2025-08-27,,,5.886523,Abbottabad,GREEN,,,7.2985086,5.591739,,5.910365514285714,8,239,1,0
2025-08-28,,,4.8076444,Abbottabad,GREEN,,,5.886523,8.660509,,5.871264714285714,8,240,1,0
2025-08-29,,,4.3456435,Abbottabad,GREEN,,,4.8076444,7.2985086,,5.8204077142857145,8,241,1,0
2025-08-30,,,4.597576,Abbottabad,GREEN,,,4.3456435,5.886523,,5.884020499999999,8,242,1,0
2025-08-31,,,4.956621,Abbottabad,GREEN,,,4.597576,4.8076444,,5.793289357142858,8,243,1,0
2025-09-01,,,6.014553,Abbottabad,GREEN,,,4.956621,4.3456435,,5.415295642857143,9,244,1,0
2025-09-02,,,5.5614524,Abbottabad,GREEN,,,6.014553,4.597576,,5.167144757142857,9,245,1,0
2025-09-03,,,5.7920365,Abbottabad,GREEN,,,5.5614524,4.956621,,5.1536466857142855,9,246,1,0
2025-09-04,,,5.295062,Abbottabad,GREEN,,,5.7920365,6.014553,,5.223277771428571,9,247,1,0
2025-09-05,0.0,0.0,4.7016425,Abbottabad,GREEN,,,5.295062,5.5614524,,5.274134771428572,9,248,1,0
2025-09-06,0.0,0.0,4.847901,Abbottabad,GREEN,0.0,,4.7016425,5.7920365,,5.309895485714286,9,249,1,0
2025-09-07,0.0,0.0,4.248075,Abbottabad,GREEN,0.0,,4.847901,5.295062,0.0,5.208674628571429,9,250,1,0
2025-09-08,0.0,0.0,4.3579664,Abbottabad,GREEN,0.0,0.0,4.248075,4.7016425,0.0,4.9720194,9,251,1,0
2025-09-09,0.0,0.0,4.5207744,Abbottabad,GREEN,0.0,0.0,4.3579664,4.847901,0.0,4.823351114285714,9,252,1,0
2025-09-10,0.0,0.0,4.1286135,Abbottabad,GREEN,0.0,0.0,4.5207744,4.248075,0.0,4.585719257142857,9,253,1,0
2025-09-11,0.0,0.0,3.3151908,Abbottabad,GREEN,0.0,0.0,4.1286135,4.3579664,0.0,4.302880514285714,9,254,1,0
2025-09-12,0.0,0.0,2.9264493,Abbottabad,GREEN,0.0,0.0,3.3151908,4.5207744,0.0,4.049281485714286,9,255,1,0
2025-09-13,0.0,0.0,2.758374,Abbottabad,GREEN,0.0,0.0,2.9264493,4.1286135,0.0,3.7507776285714285,9,256,1,0
2025-09-14,0.0,0.0,2.74973,Abbottabad,GREEN,0.0,0.0,2.758374,3.3151908,0.0,3.5367283428571428,9,257,1,0
2025-09-15,0.0,0.0,2.8194427,Abbottabad,GREEN,0.0,0.0,2.74973,2.9264493,0.0,3.316939242857143,9,258,1,0
2025-09-16,0.0,0.0,3.0457587,Abbottabad,GREEN,0.0,0.0,2.8194427,2.758374,0.0,3.1062227142857144,9,259,1,0
2025-09-17,0.0,0.0,2.8018937,Abbottabad,GREEN,0.0,0.0,3.0457587,2.74973,0.0,2.9166913142857145,9,260,1,0
2025-09-18,0.0,0.0,2.672823,Abbottabad,GREEN,0.0,0.0,2.8018937,2.8194427,0.0,2.8249244857142854,9,261,1,0
2025-09-19,0.0,0.0,3.0926065,Abbottabad,GREEN,0.0,0.0,2.672823,3.0457587,0.0,2.848661228571429,9,262,1,0
2025-09-20,0.0,0.0,2.5237086,Abbottabad,GREEN,0.0,0.0,3.0926065,2.8018937,0.0,2.8151376,9,263,1,0
2025-09-21,0.0,0.0,2.2359364,Abbottabad,GREEN,0.0,0.0,2.5237086,2.672823,0.0,2.7417385142857142,9,264,1,0
2025-09-22,0.0,0.0,1.9444218,Abbottabad,GREEN,0.0,0.0,2.2359364,3.0926065,0.0,2.6167355285714287,9,265,1,0
2025-09-23,0.0,0.0,1.8054338,Abbottabad,GREEN,0.0,0.0,1.9444218,2.5237086,0.0,2.439546257142857,9,266,1,0
2025-09-24,0.0,0.0,1.6977394,Abbottabad,GREEN,0.0,0.0,1.8054338,2.2359364,0.0,2.2818099285714286,9,267,1,0
2025-09-25,5.0,0.0,1.6001594,Abbottabad,GREEN,0.0,0.0,1.6977394,1.9444218,0.0,2.1285722714285713,9,268,1,0
2025-09-26,0.0,0.0,1.8183827,Abbottabad,GREEN,0.0,0.0,1.6001594,1.8054338,0.0,1.9465403000000001,9,269,1,0
2025-09-27,0.0,0.0,1.6181831,Abbottabad,GREEN,0.0,0.0,1.8183827,1.6977394,0.0,1.8171795142857141,9,270,1,0
2025-09-28,0.0,0.0,1.3604782,Abbottabad,GREEN,0.0,0.0,1.6181831,1.6001594,0.0,1.6921140571428572,9,271,1,0
2025-09-29,0.0,0.0,1.2750974,Abbottabad,GREEN,0.0,0.0,1.3604782,1.8183827,0.0,1.5964962857142857,9,272,1,0
2025-09-30,0.0,0.0,1.1928048,Abbottabad,GREEN,0.0,0.0,1.2750974,1.6181831,0.0,1.5089778571428571,9,273,1,0
2025-10-01,0.0,0.0,1.1183612,Abbottabad,GREEN,0.0,0.0,1.1928048,1.3604782,0.0,1.4262095428571429,10,274,0,0
2025-10-02,2.3,0.0,1.0464447,Abbottabad,GREEN,0.0,0.0,1.1183612,1.2750974,0.0,1.3471074428571426,10,275,0,0
2025-10-03,2.8999999,0.0,1.3120646,Abbottabad,GREEN,0.0,0.0,1.0464447,1.1928048,0.0,1.2747762857142857,10,276,0,0
2025-10-04,0.3,0.0,1.1478305,Abbottabad,GREEN,0.0,0.0,1.3120646,1.1183612,0.0,1.2075830571428572,10,277,0,0
2025-10-05,9.1,0.0,1.1727014,Abbottabad,GREEN,0.0,0.0,1.1478305,1.0464447,0.0,1.1807578,10,278,0,0
2025-10-06,29.2,4.7000003,3.655861,Abbottabad,GREEN,0.0,0.0,1.1727014,1.3120646,1.5666667666666667,1.5208668857142857,10,279,0,0
2025-10-07,2.3000002,0.0,7.8104887,Abbottabad,GREEN,4.7000003,0.0,3.655861,1.1478305,1.5666667666666667,2.4662502999999996,10,280,0,0
2025-10-08,0.2,0.0,4.2844524,Abbottabad,GREEN,0.0,0.0,7.8104887,1.1727014,1.5666667666666667,2.9185490428571432,10,281,0,0
2025-10-09,0.0,0.0,2.1841977,Abbottabad,GREEN,0.0,4.7000003,4.2844524,3.655861,0.0,3.0810851857142856,10,282,0,0
2025-10-10,0.3,0.0,1.6181831,Abbottabad,GREEN,0.0,0.0,2.1841977,7.8104887,0.0,3.1248164,10,283,0,0
2025-10-11,0.0,0.0,1.4378109,Abbottabad,GREEN,0.0,0.0,1.6181831,4.2844524,0.0,3.1662421714285713,10,284,0,0
2025-10-12,0.0,0.0,1.2961485,Abbottabad,GREEN,0.0,0.0,1.4378109,2.1841977,0.0,3.183877471428571,10,285,0,0
2025-10-13,0.0,0.0,1.2029264,Abbottabad,GREEN,0.0,0.0,1.2961485,1.6181831,0.0,2.833458242857142,10,286,0,0
2025-10-14,0.0,0.0,1.1183612,Abbottabad,GREEN,0.0,0.0,1.2029264,1.4378109,0.0,1.8774400285714286,10,287,0,0
2025-10-15,0.0,0.0,1.0464447,Abbottabad,GREEN,0.0,0.0,1.1183612,1.2961485,0.0,1.4148675,10,288,0,0
2025-10-16,0.0,0.0,0.9769696,Abbottabad,GREEN,0.0,0.0,1.0464447,1.2029264,0.0,1.2424063428571428,10,289,0,0
2025-10-17,0.0,0.0,0.914256,Abbottabad,GREEN,0.0,0.0,0.9769696,1.1183612,0.0,1.1418453285714285,10,290,0,0
2025-10-18,0.0,0.0,0.8535316,Abbottabad,GREEN,0.0,0.0,0.914256,1.0464447,0.0,1.0583768571428571,10,291,0,0
2025-10-19,0.0,0.0,0.7988709,Abbottabad,GREEN,0.0,0.0,0.8535316,0.9769696,0.0,0.9873371999999999,10,292,0,0
2025-10-20,0.0,0.0,0.74180686,Abbottabad,GREEN,0.0,0.0,0.7988709,0.914256,0.0,0.92146298,10,293,0,0
2025-10-21,0.0,0.0,0.69433784,Abbottabad,GREEN,0.0,0.0,0.74180686,0.8535316,0.0,0.8608882142857143,10,294,0,0
2025-10-22,0.0,0.0,0.65576994,Abbottabad,GREEN,0.0,0.0,0.69433784,0.7988709,0.0,0.8050775342857143,10,295,0,0
2025-10-23,0.0,0.0,0.61808,Abbottabad,GREEN,0.0,0.0,0.65576994,0.74180686,0.0,0.7538075914285715,10,296,0,0
2025-10-24,0.0,0.0,0.5703628,Abbottabad,GREEN,0.0,0.0,0.61808,0.69433784,0.0,0.7046799914285715,10,297,0,0
2025-10-25,0.0,0.0,0.64058983,Abbottabad,GREEN,0.0,0.0,0.5703628,0.65576994,0.0,0.6742597385714285,10,298,0,0
2025-10-26,0.0,0.0,0.5848932,Abbottabad,GREEN,0.0,0.0,0.64058983,0.61808,0.0,0.6436914957142857,10,299,0,0
2025-10-27,0.0,0.0,0.54525447,Abbottabad,GREEN,0.0,0.0,0.5848932,0.5703628,0.0,0.6156125828571428,10,300,0,0
2025-10-28,0.0,0.0,0.50660706,Abbottabad,GREEN,0.0,0.0,0.54525447,0.64058983,0.0,0.5887939,10,301,0,0
2025-10-29,0.0,0.0,0.4689263,Abbottabad,GREEN,0.0,0.0,0.50660706,0.5848932,0.0,0.5621019514285714,10,302,0,0
2025-10-30,0.0,0.0,0.42889392,Abbottabad,GREEN,0.0,0.0,0.4689263,0.54525447,0.0,0.5350753685714286,10,303,0,0
2025-10-31,0.0,0.0,0.39958727,Abbottabad,GREEN,0.0,0.0,0.42889392,0.50660706,0.0,0.5106788642857143,10,304,0,0
2025-11-01,0.0,0.0,0.36772883,Abbottabad,GREEN,0.0,0.0,0.39958727,0.4689263,0.0,0.47169872142857144,11,305,0,0
2025-11-02,0.0,0.0,0.33659554,Abbottabad,GREEN,0.0,0.0,0.36772883,0.42889392,0.0,0.4362276271428572,11,306,0,0
2025-11-03,0.0,0.0,0.31219995,Abbottabad,GREEN,0.0,0.0,0.33659554,0.39958727,0.0,0.4029341242857143,11,307,0,0
2025-11-04,13.9,0.0,0.28233063,Abbottabad,GREEN,0.0,0.0,0.31219995,0.36772883,0.0,0.3708946342857143,11,308,0,0
2025-11-05,0.0,0.0,1.9241524,Abbottabad,GREEN,0.0,0.0,0.28233063,0.33659554,0.0,0.5787840771428571,11,309,0,0
2025-11-06,0.0,0.0,1.0558906,Abbottabad,GREEN,0.0,0.0,1.9241524,0.31219995,0.0,0.6683550314285714,11,310,0,0
2025-11-07,0.0,0.0,0.686553,Abbottabad,GREEN,0.0,0.0,1.0558906,0.28233063,0.0,0.7093501357142856,11,311,0,0
2025-11-08,0.0,0.0,0.46217716,Abbottabad,GREEN,0.0,0.0,0.686553,1.9241524,0.0,0.7228427542857142,11,312,0,0
2025-11-09,0.0,0.0,0.38995266,Abbottabad,GREEN,0.0,0.0,0.46217716,1.0558906,0.0,0.7304652,11,313,0,0
2025-11-10,0.0,0.0,0.34276497,Abbottabad,GREEN,0.0,0.0,0.38995266,0.686553,0.0,0.7348316314285714,11,314,0,0
2025-11-11,0.0,0.0,0.30617082,Abbottabad,GREEN,0.0,0.0,0.34276497,0.46217716,0.0,0.7382373728571429,11,315,0,0
2025-11-12,0.0,0.0,0.27350307,Abbottabad,GREEN,0.0,0.0,0.30617082,0.38995266,0.0,0.5024303257142857,11,316,0,0
2025-11-13,0.0,0.0,0.25025904,Abbottabad,GREEN,0.0,0.0,0.27350307,0.34276497,0.0,0.3873401028571428,11,317,0,0
2025-11-14,0.0,0.0,0.22743928,Abbottabad,GREEN,0.0,0.0,0.25025904,0.30617082,0.0,0.3217524285714286,11,318,0,0
2025-11-15,0.0,0.0,0.20226443,Abbottabad,GREEN,0.0,0.0,0.22743928,0.27350307,0.0,0.2846220385714286,11,319,0,0
2025-11-16,0.0,0.0,0.19398808,Abbottabad,GREEN,0.0,0.0,0.20226443,0.25025904,0.0,0.25662709857142857,11,320,0,0
2025-11-17,0.0,0.0,0.18850219,Abbottabad,GREEN,0.0,0.0,0.19398808,0.22743928,0.0,0.23458955857142857,11,321,0,0
2025-11-18,0.0,0.0,0.18850219,Abbottabad,GREEN,0.0,0.0,0.18850219,0.20226443,0.0,0.21777975428571428,11,322,0,0
2025-11-19,0.0,0.0,0.18032062,Abbottabad,GREEN,0.0,0.0,0.18850219,0.19398808,0.0,0.2044679757142857,11,323,0,0
2025-11-20,0.0,0.0,0.18032062,Abbottabad,GREEN,0.0,0.0,0.18032062,0.18850219,0.0,0.19447677285714285,11,324,0,0
2025-11-21,0.0,0.0,0.18032062,Abbottabad,GREEN,0.0,0.0,0.18032062,0.18850219,0.0,0.1877455357142857,11,325,0,0
2025-11-22,0.0,0.0,0.18032062,Abbottabad,GREEN,0.0,0.0,0.18032062,0.18032062,0.0,0.18461070571428567,11,326,0,0
2025-11-23,0.0,0.0,0.18032062,Abbottabad,GREEN,0.0,0.0,0.18032062,0.18032062,0.0,0.1826582114285714,11,327,0,0
2025-11-24,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.18032062,0.18032062,0.0,0.18032865857142857,11,328,0,0
2025-11-25,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.18032062,0.0,0.17799910571428573,11,329,0,0
2025-11-26,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.18032062,0.0,0.17683834857142858,11,330,0,0
2025-11-27,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17567759142857145,11,331,0,0
2025-11-28,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17451683428571427,11,332,0,0
2025-11-29,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17335607714285714,11,333,0,0
2025-11-30,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17219532,11,334,0,0
2025-12-01,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17219532,12,335,0,0
2025-12-02,0.0,0.0,0.17219532,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.17219532,12,336,0,0
2025-12-03,0.0,0.0,0.1561122,Abbottabad,GREEN,0.0,0.0,0.17219532,0.17219532,0.0,0.16989773142857145,12,337,0,0
2025-12-04,0.0,0.0,0.14024973,Abbottabad,GREEN,0.0,0.0,0.1561122,0.17219532,0.0,0.16533407571428574,12,338,0,0
2025-12-05,0.0,0.0,0.14024973,Abbottabad,GREEN,0.0,0.0,0.14024973,0.17219532,0.0,0.16077042,12,339,0,0
2025-12-06,0.0,0.0,0.14024973,Abbottabad,GREEN,0.0,0.0,0.14024973,0.1561122,0.0,0.15620676428571428,12,340,0,0
2025-08-09,,,0.0,Khairpur,GREEN,,,,,,,8,221,1,1
2025-08-10,,,0.0,Khairpur,GREEN,,,0.0,,,,8,222,1,1
2025-08-11,,,0.0,Khairpur,GREEN,,,0.0,,,,8,223,1,1
2025-08-12,,,0.0,Khairpur,GREEN,,,0.0,0.0,,,8,224,1,1
2025-08-13,,,0.0,Khairpur,GREEN,,,0.0,0.0,,,8,225,1,1
2025-08-14,,,0.0,Khairpur,GREEN,,,0.0,0.0,,,8,226,1,1
2025-08-15,,,0.0,Khairpur,GREEN,,,0.0,0.0,,0.0,8,227,1,1
2025-08-16,,,0.0,Khairpur,GREEN,,,0.0,0.0,,0.0,8,228,1,1
2025-08-17,,,0.0,Khairpur,GREEN,,,0.0,0.0,,0.0,8,229,1,1
2025-08-18,,,0.0,Khairpur,GREEN,,,0.0,0.0,,0.0,8,230,1,1
2025-08-19,,,0.016248703,Khairpur,GREEN,,,0.0,0.0,,0.0023212432857142857,8,231,1,1
2025-08-20,,,0.061695576,Khairpur,GREEN,,,0.016248703,0.0,,0.011134897000000001,8,232,1,1
2025-08-21,,,0.18850219,Khairpur,GREEN,,,0.061695576,0.0,,0.03806378128571429,8,233,1,1
2025-08-22,,,0.2647363,Khairpur,GREEN,,,0.18850219,0.016248703,,0.07588325271428571,8,234,1,1
2025-08-23,,,0.21898961,Khairpur,GREEN,,,0.2647363,0.061695576,,0.1071674827142857,8,235,1,1
2025-08-24,,,0.12460494,Khairpur,GREEN,,,0.21898961,0.18850219,,0.12496818842857141,8,236,1,1
2025-08-25,,,0.07894671,Khairpur,GREEN,,,0.12460494,0.2647363,,0.13624628985714285,8,237,1,1
2025-08-26,,,0.03038609,Khairpur,GREEN,,,0.07894671,0.21898961,,0.13826591657142856,8,238,1,1
2025-08-27,,,0.016248703,Khairpur,GREEN,,,0.03038609,0.12460494,,0.13177350614285713,8,239,1,1
2025-08-28,,,0.0069316626,Khairpur,GREEN,,,0.016248703,0.07894671,,0.10583485937142856,8,240,1,1
2025-08-29,,,0.0069316626,Khairpur,GREEN,,,0.0069316626,0.03038609,,0.06900562545714285,8,241,1,1
2025-08-30,,,0.0069316626,Khairpur,GREEN,,,0.0069316626,0.016248703,,0.038711632971428565,8,242,1,1
2025-08-31,,,0.0069316626,Khairpur,GREEN,,,0.0069316626,0.0069316626,,0.02190116477142857,8,243,1,1
2025-09-01,,,0.0,Khairpur,GREEN,,,0.0069316626,0.0069316626,,0.010623063342857144,9,244,1,1
2025-09-02,,,0.0,Khairpur,GREEN,,,0.0,0.0069316626,,0.006282193342857143,9,245,1,1
2025-09-03,,,0.0,Khairpur,GREEN,,,0.0,0.0069316626,,0.003960950057142857,9,246,1,1
2025-09-04,,,0.0,Khairpur,GREEN,,,0.0,0.0,,0.002970712542857143,9,247,1,1
2025-09-05,0.0,0.0,0.0,Khairpur,GREEN,,,0.0,0.0,,0.0019804750285714284,9,248,1,1
2025-09-06,0.0,0.0,0.0,Khairpur,GREEN,0.0,,0.0,0.0,,0.0009902375142857142,9,249,1,1
2025-09-07,0.0,0.0,0.0,Khairpur,GREEN,0.0,,0.0,0.0,0.0,0.0,9,250,1,1
2025-09-08,0.0,0.0,0.0,Khairpur,GREEN,0.0,0.0,0.0,0.0,0.0,0.0,9,251,1,1
2025-09-09,0.0,0.0,0.023293018,Khairpur,GREEN,0.0,0.0,0.0,0.0,0.0,0.003327574,9,252,1,1
2025-09-10,0.0,0.0,0.29717922,Khairpur,GREEN,0.0,0.0,0.023293018,0.0,0.0,0.04578174828571429,9,253,1,1
2025-09-11,0.0,0.0,0.56314766,Khairpur,GREEN,0.0,0.0,0.29717922,0.0,0.0,0.12623141400000001,9,254,1,1
2025-09-12,0.0,0.0,0.2882495,Khairpur,GREEN,0.0,0.0,0.56314766,0.023293018,0.0,0.16740991400000002,9,255,1,1
2025-09-13,0.0,0.0,0.19398808,Khairpur,GREEN,0.0,0.0,0.2882495,0.29717922,0.0,0.19512249685714286,9,256,1,1
2025-09-14,0.0,0.0,0.12460494,Khairpur,GREEN,0.0,0.0,0.19398808,0.56314766,0.0,0.21292320257142858,9,257,1,1
2025-09-15,0.0,0.0,0.071519256,Khairpur,GREEN,0.0,0.0,0.12460494,0.2882495,0.0,0.22314023914285716,9,258,1,1
2025-09-16,0.0,0.0,0.03038609,Khairpur,GREEN,0.0,0.0,0.071519256,0.19398808,0.0,0.22415353514285716,9,259,1,1
2025-09-17,0.0,0.0,0.016248703,Khairpur,GREEN,0.0,0.0,0.03038609,0.12460494,0.0,0.18402060414285715,9,260,1,1
2025-09-18,0.0,0.0,0.0069316626,Khairpur,GREEN,0.0,0.0,0.016248703,0.071519256,0.0,0.10456117594285715,9,261,1,1
2025-09-19,0.0,0.0,0.0069316626,Khairpur,GREEN,0.0,0.0,0.0069316626,0.03038609,0.0,0.06437291345714286,9,262,1,1
2025-09-20,0.0,0.0,0.0069316626,Khairpur,GREEN,0.0,0.0,0.0069316626,0.016248703,0.0,0.03765056811428571,9,263,1,1
2025-09-21,0.0,0.0,0.0069316626,Khairpur,GREEN,0.0,0.0,0.0069316626,0.0069316626,0.0,0.020840099914285714,9,264,1,1
2025-09-22,0.0,0.0,0.0,Khairpur,GREEN,0.0,0.0,0.0069316626,0.0069316626,0.0,0.010623063342857144,9,265,1,1
2025-09-23,0.0,0.0,0.0,Khairpur,GREEN,0.0,0.0,0.0,0.0069316626,0.0,0.006282193342857143,9,266,1,1
